"CON.7","CIA","G 0.14","G 0.15","G 0.16","G 0.17","G 0.18","G 0.19","G 0.20","G 0.29","G 0.30","G 0.31","G 0.35","G 0.36","G 0.39","G 0.42","G 0.45","G 0.46"
"APP.5.2","CIA","G 0.15","G 0.18","G 0.19","G 0.22","G 0.25","G 0.26","G 0.27","G 0.28","G 0.30","G 0.31","G 0.36","G 0.45","G 0.46"
"APP.5.2.A01","",,X,,,,,,,,,,,
"APP.5.2.A02","",,X,,,,,,,,,,,
"APP.5.2.A03","",,,,,,,,,X,,,,
"APP.5.2.A04","",,,,,,,,,,,,,
"APP.5.2.A05","",,,,,,,,,,,,X,
"APP.5.2.A06","",,,,,,,,,X,,,,
"APP.5.2.A07","",,X,,,X,X,,,,,,,
"APP.5.2.A08","",,,,,,,,,,,,,
"APP.5.2.A09","",,,X,,X,,X,,,,,,X
"APP.5.2.A10","",,,,,,,,,X,X,,,
"APP.5.2.A11","",X,,X,X,,,,,X,,,,
"APP.5.2.A12","",,,X,X,,,,,,,X,,
"APP.5.2.A13","",,,,,,,,,,,,,
"APP.5.2.A14","",,,,,,,,,,X,,,
"APP.5.2.A15","",,X,,,,,,,,X,,,
"APP.5.2.A16","",,,,,,,,,,,,,
"APP.5.2.A17","C",,,X,,,,,,,,,,
"APP.5.2.A18","",,,,,,,,,,,,,
"APP.5.2.A19","",,X,X,,,,,,,,,,
"CON.6","CIA","G 0.16","G 0.18","G 0.19","G 0.24","G 0.31"
"CON.6.A01","",,X,X,X,
"CON.6.A02","",X,,X,,
"CON.6.A03","",,,X,,X
"CON.6.A04","",,X,X,X,
"CON.6.A05","",,X,X,,
"CON.6.A06","",,,,,X
"CON.6.A07","",,,X,,X
"CON.6.A08","",,X,X,,
"CON.6.A09","CIA",,X,X,X,
"CON.6.A10","CIA",,X,X,,
"CON.6.A11","CIA",X,,X,,
"NET.3.3","CIA","G 0.09","G 0.11","G 0.14","G 0.18","G 0.19","G 0.22","G 0.23","G 0.28","G 0.32","G 0.40","G 0.43","G 0.46"
"NET.3.3.A01","",,,,X,,,,,X,,,
"NET.3.3.A02","",,X,,,,,,,,,,
"NET.3.3.A03","",X,,,X,,,,,,,,
"NET.3.3.A04","",,,X,,X,X,X,,X,,,
"NET.3.3.A05","",,,,,,,,X,,,,
"NET.3.3.A06","",,,,X,,,X,,X,,,
"NET.3.3.A07","",,,X,,X,X,X,,,,X,X
"NET.3.3.A08","",,,,X,,,,,,,,
"NET.3.3.A09","",X,X,,,,,,,,X,,
"NET.3.3.A10","",,,X,,X,X,,,,,X,X
"NET.3.3.A11","",X,X,,,,,,,,X,,
"NET.3.3.A12","",,,,,,,,,X,,,
"NET.3.3.A13","",,,X,,X,X,,,,,X,X
"DER.2.1","CIA","G 0.11","G 0.18","G 0.19","G 0.20","G 0.22","G 0.25","G 0.27","G 0.29","G 0.30","G 0.32","G 0.33","G 0.45","G 0.46"
"DER.2.1.A01","",,X,X,X,,,,X,,,,,
"DER.2.1.A02","",,X,,,,,X,X,,,,,
"DER.2.1.A03","",,X,,,,,X,X,,,X,,
"DER.2.1.A04","",,,X,X,,,,X,,,,,
"DER.2.1.A05","",X,X,X,,,X,X,X,,,,,
"DER.2.1.A06","",X,X,X,,,X,,X,X,X,,X,X
"DER.2.1.A07","",,X,,,,,X,X,,,,,
"DER.2.1.A08","",,X,,,,,X,X,,,X,,
"DER.2.1.A09","",,X,X,X,X,,X,X,,,X,,
"DER.2.1.A10","",,X,,,,X,,X,,,,X,X
"DER.2.1.A11","",,X,X,,,,,X,,,,,
"DER.2.1.A12","",,X,X,,,,X,,,,,,X
"DER.2.1.A13","",,X,,,,,,,,,,,X
"DER.2.1.A14","",,X,X,X,X,,,X,,,,,X
"DER.2.1.A15","",,X,X,X,,,,X,,,,,
"DER.2.1.A16","",,X,,,,,,X,,,,,
"DER.2.1.A17","",,X,X,X,X,,,X,,,,X,X
"DER.2.1.A18","",,X,X,X,,,,X,,,,X,X
"DER.2.1.A19","CIA",,X,,,,X,X,,,,X,X,X
"DER.2.1.A20","CIA",,X,X,X,X,,X,X,,X,,X,X
"DER.2.1.A21","CIA",,X,X,X,,,X,X,,X,X,X,X
"DER.2.1.A22","CIA",X,X,X,X,X,X,X,X,,,X,X,X
"APP.2.1","CIA","G 0.11","G 0.14","G 0.15","G 0.18","G 0.19","G 0.21","G 0.22","G 0.23","G 0.25","G 0.26","G 0.27","G 0.28","G 0.29","G 0.30","G 0.31","G 0.32","G 0.33","G 0.36","G 0.37","G 0.38","G 0.39","G 0.40","G 0.42","G 0.43","G 0.45","G 0.46"
"APP.2.1.A01","",,,,X,,,,X,,,,,,X,X,,,,,,,,,,,
"APP.2.1.A02","",X,X,X,X,X,X,,X,,X,X,,,,,X,,X,,,,X,,,X,X
"APP.2.1.A03","",X,X,X,X,X,X,X,X,,,,,,X,X,X,,X,,X,,,,X,X,X
"APP.2.1.A04","",,,,,,,,X,,,,X,,,,,,,,,,,,,,
"APP.2.1.A05","",X,,,X,,,,,X,X,,,,X,X,,,,,X,,,,,,
"APP.2.1.A06","",X,X,X,,X,X,X,X,X,X,,,,X,X,X,,X,,,,,,,X,X
"APP.2.1.A07","",,,,X,,,,,,,X,,,,,,,,,,,,,,,
"APP.2.1.A08","",X,,,X,,,,,X,,X,,,,,,,,,,,,,,,X
"APP.2.1.A09","",,,,X,,,,,,,X,,,,,,,,,,,,,,,
"APP.2.1.A10","",X,,,X,X,,,X,,X,X,X,X,X,X,X,X,X,,X,,,X,,X,X
"APP.2.1.A11","",,,,X,,,,,X,,,,X,X,,,,,,X,,,,,X,X
"APP.2.1.A12","",,,,X,,,,X,X,X,X,,,X,X,X,,,X,,X,X,X,,,
"APP.2.1.A13","",,X,X,,,,,X,,,,,,X,X,,,X,,X,,,,,X,X
"APP.2.1.A14","",,,,X,,,,,X,,,,,,X,,,,,,,X,,,X,
"APP.2.1.A15","",,,,X,,,,,X,,,,,X,X,,,,,,,X,,,X,
"APP.2.1.A16","CIA",X,,,X,,,,,,X,,,,,,,,,,,,,,,,
"SYS.1.3","CIA","G 0.14","G 0.20","G 0.21","G 0.22","G 0.23","G 0.25","G 0.28","G 0.30","G 0.31","G 0.32","G 0.39","G 0.43","G 0.45","G 0.46"
"SYS.1.3.A01","",X,,,X,X,,,X,,,,,,
"SYS.1.3.A02","",X,,,X,,,,X,X,X,,,X,X
"SYS.1.3.A03","",,,X,,X,,,X,,,,,,
"SYS.1.3.A04","",,,,X,X,,X,,,,X,,,
"SYS.1.3.A05","",,X,,,,,X,,,,,,,
"SYS.1.3.A06","",,,X,,,,,X,X,,,,,
"SYS.1.3.A07","",,,,,,,,,,,,,,
"SYS.1.3.A08","",X,,,,X,,,,,,,X,,
"SYS.1.3.A09","",,,X,,X,,,X,,,,,,
"SYS.1.3.A10","",,,,,,X,X,,,,X,,,
"SYS.1.3.A11","",X,,,X,,,,,,X,,,X,
"SYS.1.3.A12","",,,X,,,,,X,,X,,,,
"SYS.1.3.A13","",,,,,,,,,,,,,,
"SYS.1.3.A14","C",X,,,,,,,X,,,,,,X
"SYS.1.3.A15","CIA",,,,,,X,X,,,,,,,
"SYS.1.3.A16","CI",X,,,X,,,,,,X,,,X,
"SYS.1.3.A17","CI",X,,,X,,,,,,X,,,X,
"IND.2.1","CIA","G 0.02","G 0.04","G 0.08","G 0.09","G 0.10","G 0.12","G 0.14","G 0.15","G 0.19","G 0.21","G 0.22","G 0.23","G 0.25","G 0.28","G 0.30","G 0.31","G 0.32","G 0.37","G 0.39","G 0.40","G 0.41","G 0.43","G 0.45","G 0.46"
"IND.2.1.A01","",,,,,,,X,,X,X,,X,,,X,,X,,,,X,X,X,X
"IND.2.1.A02","",,,,,,,X,,X,X,,X,,,,,,,X,,X,,,X
"IND.2.1.A03","",,,,,,,,,X,X,,,,,,X,,X,,,X,X,,
"IND.2.1.A04","",,,,,,,X,X,X,X,X,X,,,X,,,,,,X,,,
"IND.2.1.A05","",,,,,,,X,X,X,X,X,X,,,X,,,,,,X,,,
"IND.2.1.A06","",,,,,,,X,X,,X,X,X,,,X,X,X,,X,X,X,,,
"IND.2.1.A07","",X,X,X,X,X,X,,,,,,,X,,,,,,X,X,X,,X,
"IND.2.1.A08","",,,,,,,X,,X,X,X,X,X,X,X,,,,X,,,,,
"IND.2.1.A09","",,,,X,,,X,X,,,X,,,,,,,X,,,X,,,X
"IND.2.1.A10","",,,,,,,X,,X,X,,,,X,X,,,,X,,X,X,X,X
"IND.2.1.A11","",,,,,,,X,,X,X,,X,,X,X,X,X,,X,,X,,,
"IND.2.1.A12","",X,X,,,,X,,X,,X,,,X,X,,,,,X,,,,,
"IND.2.1.A13","",,,,,,X,X,X,,X,,X,X,X,,,,,X,,X,,,
"IND.2.1.A14","",,,,,,,X,,X,,,,,,X,,,,,,,,X,
"IND.2.1.A15","",,,,,,,X,X,,X,,X,X,X,X,X,X,X,X,X,X,X,,X
"IND.2.1.A16","",,,,,,,X,,X,X,X,X,,,X,,,,X,,X,,X,
"IND.2.1.A17","",,,,,,,X,,X,X,X,,,,X,,,X,X,,X,,,X
"IND.2.1.A18","A",,,,X,,,,,,,,,,,,,,,,,,,X,
"IND.2.1.A19","CIA",,,X,X,,,X,,,X,,X,,X,X,,,,X,X,X,,,X
"IND.2.1.A20","IA",,,,,,,X,,,X,,X,,X,,,,,X,,,,,
"IND.2.2","CIA","G 0.14","G 0.15","G 0.19","G 0.21","G 0.22","G 0.23","G 0.30","G 0.41"
"IND.2.2.A01","",,,,X,X,X,,X
"IND.2.2.A02","",X,X,X,X,X,X,X,X
"IND.2.2.A03","",,,,X,X,,,
"IND.2.3","CIA","G 0.14","G 0.18","G 0.21","G 0.23","G 0.28","G 0.30"
"IND.2.3.A01","",X,X,,,,X
"IND.2.3.A02","",X,,X,,X,X
"IND.2.3.A03","I",X,X,X,X,X,X
"IND.2.4","CIA","G 0.11","G 0.14","G 0.18","G 0.21","G 0.22","G 0.30","G 0.39"
"IND.2.4.A01","",X,X,X,X,X,X,
"IND.2.4.A02","",,,,X,,,X
"OPS.1.1.4","CIA","G 0.14","G 0.19","G 0.23","G 0.32","G 0.36","G 0.39","G 0.42","G 0.46"
"OPS.1.1.4.A01","",X,X,X,X,X,X,X,X
"OPS.1.1.4.A02","",X,X,X,X,X,X,,X
"OPS.1.1.4.A03","",X,X,X,X,X,X,,X
"OPS.1.1.4.A04","",X,X,X,X,X,X,,X
"OPS.1.1.4.A05","",X,X,X,X,X,X,X,X
"OPS.1.1.4.A06","",X,X,X,X,X,X,X,X
"OPS.1.1.4.A07","",X,X,X,X,,X,,X
"OPS.1.1.4.A08","",X,X,X,X,X,X,X,X
"OPS.1.1.4.A09","",X,X,X,X,X,X,,X
"OPS.1.1.4.A10","CIA",X,X,X,X,X,X,,X
"OPS.1.1.4.A11","CIA",X,X,X,X,X,,X,X
"OPS.1.1.4.A12","CIA",X,X,X,X,X,X,,X
"OPS.1.1.4.A13","CIA",X,X,X,X,X,X,,X
"OPS.1.1.4.A14","CIA",X,X,X,X,X,X,,X
"OPS.1.1.4.A15","CIA",X,X,X,X,X,X,X,X
"DER.3.2","CIA","G 0.18","G 0.19","G 0.27","G 0.29","G 0.46"
"DER.3.2.A01","",X,,X,,
"DER.3.2.A02","",X,,,,
"DER.3.2.A03","",X,,,,
"DER.3.2.A04","",X,,,X,
"DER.3.2.A05","",X,,X,,
"DER.3.2.A06","",X,,,,
"DER.3.2.A07","",X,,,,
"DER.3.2.A08","",X,,,X,X
"DER.3.2.A09","",X,,,,
"DER.3.2.A10","",X,X,,,X
"DER.3.2.A11","",X,,,,
"DER.3.2.A12","",X,,,,
"DER.3.2.A13","",X,,,,
"DER.3.2.A14","",X,,,X,
"DER.3.2.A15","",X,,,,
"DER.3.2.A16","",X,,,,
"DER.3.2.A17","",X,,,,X
"DER.3.2.A18","",X,,,,
"DER.3.2.A19","",X,,,X,
"DER.3.2.A20","",X,,,,
"DER.3.2.A21","",X,,,X,X
"DER.3.2.A22","",X,,,,
"DER.3.2.A23","CI",X,X,,X,X
"SYS.1.2.2","CIA","G 0.14","G 0.15","G 0.18","G 0.19","G 0.20","G 0.21","G 0.22","G 0.23","G 0.25","G 0.26","G 0.27","G 0.28","G 0.29","G 0.30","G 0.31","G 0.32","G 0.33","G 0.36","G 0.37","G 0.38","G 0.39","G 0.40","G 0.41","G 0.42","G 0.43","G 0.45","G 0.46"
"SYS.1.2.2.A01","",,,X,,,,,,,,X,,X,,,,,,,,,,,,,,
"SYS.1.2.2.A02","",X,X,,X,X,X,X,X,X,X,,X,,X,X,X,,X,X,X,X,X,,X,X,X,X
"SYS.1.2.2.A03","",X,X,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
"SYS.1.2.2.A04","",X,X,,X,X,X,X,X,X,X,,X,X,X,X,X,,X,X,X,X,X,,X,X,X,X
"SYS.1.2.2.A05","",X,X,,X,,X,X,X,X,X,X,,,X,,X,,X,X,X,X,X,,X,X,X,X
"SYS.1.2.2.A06","",X,X,,X,,X,X,X,,,X,,,X,X,X,,X,X,X,X,X,X,X,X,,X
"SYS.1.2.2.A07","",X,X,X,X,,X,X,X,,,X,X,,X,X,X,,X,X,X,X,X,X,,X,X,X
"SYS.1.2.2.A08","",,,,,,X,X,X,X,X,,,,,,,,,X,,X,,,,,,X
"SYS.1.2.2.A09","",X,X,,X,,X,X,X,,,,,,X,X,X,,,,,X,X,,,,,X
"SYS.1.2.2.A10","C",X,,,X,,X,X,,,,,,,,,,,X,X,X,,,,,,,X
"SYS.1.2.2.A11","CIA",X,,,X,,X,X,X,,,,X,,X,,X,,,,,X,X,X,X,X,X,X
"SYS.1.2.2.A12","A",,,,,,,,,,,X,,,,,,,,,,,,,,,X,
"SYS.1.2.2.A13","CI",X,X,,X,,X,X,X,,,X,,,X,X,X,,X,X,X,X,X,X,X,X,,X
"SYS.1.2.2.A14","CI",X,,,X,,X,X,,,,,,,,,,,X,X,X,,,,,,,X
"OPS.1.1.5","CIA","G 0.09","G 0.14","G 0.15","G 0.18","G 0.19","G 0.21","G 0.22","G 0.23","G 0.25","G 0.26","G 0.29","G 0.30","G 0.31","G 0.32","G 0.37","G 0.38","G 0.40","G 0.45","G 0.46"
"OPS.1.1.5.A01","",,,,X,,,,,,,X,,,,,X,,,
"OPS.1.1.5.A02","",,,,X,,,,,,,,X,,X,,,,,
"OPS.1.1.5.A03","",X,,,,,,,,X,X,,,X,,,,,,
"OPS.1.1.5.A04","",,,,,,,,,,,,,X,,,,,,X
"OPS.1.1.5.A05","",,,,,,,,,,,X,,,,,X,,,
"OPS.1.1.5.A06","",X,,,X,,X,X,X,,,X,X,,,,,,X,X
"OPS.1.1.5.A07","",,,X,,,,X,X,,,,X,,,,,,,X
"OPS.1.1.5.A08","",,,,X,,,X,,,,X,,,,,,,X,X
"OPS.1.1.5.A09","",,,,,,,,,,X,X,,X,,,,,,
"OPS.1.1.5.A10","",,X,,,X,,,,,,,X,,X,,X,,,X
"OPS.1.1.5.A11","CIA",,,,,,X,,X,X,X,,,X,,X,,,X,
"OPS.1.1.5.A12","CI",,X,X,,X,,X,,,,,,,,,,,X,X
"OPS.1.1.5.A13","A",X,,,,,,,,X,X,,,,,,,X,X,
"OPS.1.2.4","CIA","G 0.14","G 0.18","G 0.19","G 0.21","G 0.22","G 0.23","G 0.24","G 0.25","G 0.30","G 0.31","G 0.32","G 0.33","G 0.40","G 0.45","G 0.46"
"OPS.1.2.4.A01","",X,X,X,X,X,X,,,X,X,X,X,,X,X
"OPS.1.2.4.A02","",X,,X,X,X,X,,,X,X,,,X,X,X
"OPS.1.2.4.A03","",X,,X,X,X,X,,,X,X,,,X,,X
"OPS.1.2.4.A04","",X,,,X,X,X,X,,X,,X,,X,X,X
"OPS.1.2.4.A05","",X,X,X,X,X,X,,,,,,,,,X
"OPS.1.2.4.A06","",,X,,,,,X,X,,,,X,,X,
"OPS.1.2.4.A07","",X,X,X,X,X,X,,,X,X,X,,,,X
"OPS.1.2.4.A08","",,X,,,,,,,,,,X,,,X
"OPS.1.2.4.A09","",,X,,,,,,X,,,,,,,X
"OPS.1.2.4.A10","",,X,,,,,,,,,,,,,
"OPS.1.1.3","CIA","G 0.09","G 0.18","G 0.19","G 0.20","G 0.23","G 0.25","G 0.26","G 0.27","G 0.28","G 0.33","G 0.37","G 0.39","G 0.40","G 0.45","G 0.46"
"OPS.1.1.3.A01","",,X,,,,,,,,,,,,,
"OPS.1.1.3.A02","",,X,,,,,,X,,X,X,,,,
"OPS.1.1.3.A03","",X,,X,X,X,X,X,,X,,,X,X,,X
"OPS.1.1.3.A04","",,X,,,,,,,,,,,,,
"OPS.1.1.3.A05","",,X,,X,,X,X,X,,,X,,,,
"OPS.1.1.3.A06","",,X,,,,X,X,X,,X,X,,,,
"OPS.1.1.3.A07","",,X,,,,X,X,X,,X,X,,,,
"OPS.1.1.3.A08","",X,,X,X,X,X,X,X,X,,,X,X,X,X
"OPS.1.1.3.A09","",X,,,,,X,X,,X,,,,,,
"OPS.1.1.3.A10","",,,X,X,X,,,,X,,,X,X,,X
"OPS.1.1.3.A11","",,X,,,,,,,,,X,,,,
"OPS.1.1.3.A12","A",,X,,,,X,X,X,,X,,,,,
"OPS.1.1.3.A13","IA",,X,,,,,,,,,,,,,
"OPS.1.1.3.A14","CIA",,X,,,,,,X,,,,,,,
"INF.9","CIA","G 0.14","G 0.16","G 0.17","G 0.18","G 0.19","G 0.21","G 0.22","G 0.23","G 0.24","G 0.25","G 0.29","G 0.30","G 0.31","G 0.44","G 0.45","G 0.46"
"INF.9.A01","",X,X,,X,X,X,X,,,X,,,,,,
"INF.9.A02","",X,X,,X,X,X,X,X,X,X,X,X,X,X,X,
"INF.9.A03","",X,X,,,X,X,X,,X,,,X,,X,,X
"INF.9.A04","",,,,,X,,X,,,,,X,X,,,X
"INF.9.A05","",X,,,,X,,,,,,,,,,,
"INF.9.A06","",X,,,X,X,,,,,,,,,,,X
"INF.9.A07","",,,,,,,,,,,X,,,,,
"INF.9.A08","",X,,,X,X,X,X,X,,,X,X,X,,,X
"INF.9.A09","",X,X,X,,X,,X,,,,,,,,,
"INF.9.A10","CIA",,X,,,,,,X,,,,X,X,,X,
"INF.9.A11","CIA",X,,,,X,,,,,X,X,,,,,
"DER.2.3","CIA","G 0.14","G 0.15","G 0.16","G 0.18","G 0.19","G 0.20","G 0.21","G 0.22","G 0.23","G 0.24","G 0.28","G 0.29","G 0.31","G 0.32","G 0.39","G 0.40","G 0.41","G 0.42","G 0.43","G 0.45","G 0.46"
"DER.2.3.A01","",X,,,X,,,,,,,,,,,,X,X,X,,X,X
"DER.2.3.A02","",X,X,X,X,,,X,X,X,X,,,,X,X,,X,,X,X,X
"DER.2.3.A03","",X,,,X,,,,X,X,,,,,X,,,,,,X,X
"DER.2.3.A04","",X,X,X,X,,,X,X,X,X,,,,X,X,X,X,,X,X,X
"DER.2.3.A05","",X,X,,X,,,,,X,,X,,,X,,,X,X,,,
"DER.2.3.A06","",,,,X,X,,,,,,X,X,X,,,,,,,,
"DER.2.3.A07","",X,X,X,X,,X,X,X,X,X,X,,,X,X,X,X,,X,X,X
"DER.2.3.A08","",X,X,X,X,,,,X,,,,,,,,,,,X,X,X
"DER.2.3.A09","CIA",X,X,X,X,,,X,X,X,,,,,,X,,X,,X,,X
"DER.2.3.A10","CI",X,X,X,X,,,X,X,X,X,X,,,X,X,,X,,X,,X
"CON.2","CIA","G 0.18"
"CON.2.A01","",X
"APP.2.2","CIA","G 0.11","G 0.14","G 0.15","G 0.18","G 0.19","G 0.21","G 0.22","G 0.23","G 0.25","G 0.26","G 0.27","G 0.28","G 0.29","G 0.30","G 0.31","G 0.32","G 0.33","G 0.36","G 0.37","G 0.38","G 0.39","G 0.40","G 0.42","G 0.43","G 0.45","G 0.46"
"APP.2.2.A01","",X,X,X,X,X,X,,X,,X,X,,,,,X,,X,,,,X,,,X,X
"APP.2.2.A02","",X,X,X,X,X,X,X,X,,,,,,X,X,X,,X,,X,,,,X,,X
"APP.2.2.A03","",,X,X,X,X,X,,X,,,,,,,,X,,X,,,,,,X,,X
"APP.2.2.A04","",X,,,X,X,,,X,,X,X,X,X,X,X,X,X,,,X,,,X,,X,X
"APP.2.2.A05","",,X,X,,X,X,X,X,,,,X,X,X,,X,,X,X,X,X,X,,X,X,X
"APP.2.2.A06","",,X,X,,X,X,X,X,,,,X,X,X,,X,,X,X,X,X,X,,X,X,X
"APP.2.2.A07","",X,X,X,X,X,X,X,X,,,,,,X,X,X,,X,,X,,,,X,,X
"APP.2.2.A08","",,X,X,,X,X,X,X,,,,,,X,,,,X,,,,,,X,,X
"APP.2.2.A09","",,X,X,,X,X,X,X,,,,,,X,,,,X,,,,,,X,,X
"APP.2.2.A10","",,,,,,,,X,,,,,,X,,,,,,,,X,X,X,X,X
"APP.2.2.A11","",,,,X,,,,X,X,X,X,,,X,X,X,,,X,,X,X,X,,,
"APP.2.2.A12","",,,,,,,,,X,,,,,,,,,,X,,X,X,,,X,
"APP.2.2.A13","CIA",,,,,X,X,X,X,,,,,,X,,,,,X,,,,,,,
"APP.2.2.A14","CIA",,X,X,,X,X,X,X,,,,,,X,X,X,,,X,,,,,,,
"APP.2.2.A15","CIA",,X,X,,X,X,X,X,,,,,,X,X,X,,,X,,,,,,,
"APP.3.3","CIA","G 0.14","G 0.18","G 0.19","G 0.25","G 0.26","G 0.27","G 0.32","G 0.39","G 0.45","G 0.46"
"APP.3.3.A01","",,,,,,,,,,
"APP.3.3.A02","",,,,X,,,,,,X
"APP.3.3.A03","",X,,,,,,,X,,
"APP.3.3.A04","",,,,,,,,,,
"APP.3.3.A05","",,,X,,,,X,,,
"APP.3.3.A06","",,X,,X,,X,,,,
"APP.3.3.A07","",,,,X,,X,,,X,X
"APP.3.3.A08","",,,,,,,,,X,
"APP.3.3.A09","",,,,X,X,X,,,X,
"APP.3.3.A10","",,,,,,,,,,
"APP.3.3.A11","",,,,,,X,,,,
"APP.3.3.A12","CIA",X,,X,,,,,X,,
"APP.3.3.A13","A",,,,X,,,,,X,
"APP.3.3.A14","CIA",,,,,X,,,,,X
"APP.3.3.A15","",,X,X,,,X,,,,
"NET.1.1","CIA","G 0.09","G 0.11","G 0.18","G 0.19","G 0.22","G 0.23","G 0.27","G 0.29","G 0.30","G 0.39","G 0.40","G 0.43"
"NET.1.1.A01","",X,X,X,X,X,X,X,X,X,X,X,X
"NET.1.1.A02","",,,X,,,,X,X,,,,
"NET.1.1.A03","",X,X,X,X,X,X,X,,X,X,X,X
"NET.1.1.A04","",X,,X,X,,X,,X,X,X,X,X
"NET.1.1.A05","",X,,,X,X,X,,X,X,X,X,X
"NET.1.1.A06","",X,,,X,X,X,,X,X,X,,X
"NET.1.1.A07","",,,,X,X,X,,X,,,,X
"NET.1.1.A08","",,,X,X,X,X,,X,X,X,X,X
"NET.1.1.A09","",,,X,X,X,X,,X,X,X,X,X
"NET.1.1.A10","",,,X,X,X,X,,X,X,X,X,X
"NET.1.1.A11","",,,X,X,X,X,,X,X,X,X,X
"NET.1.1.A12","",,,X,X,,X,,X,X,X,,
"NET.1.1.A13","",X,X,X,X,X,X,X,X,X,X,X,X
"NET.1.1.A14","",X,X,X,X,X,X,X,X,X,X,X,X
"NET.1.1.A15","",X,,X,,,,X,X,X,,,
"NET.1.1.A16","",X,X,X,X,X,X,X,X,X,X,X,X
"NET.1.1.A17","",X,X,X,X,X,X,X,X,X,X,X,X
"NET.1.1.A18","",X,,X,X,X,X,,X,X,X,X,X
"NET.1.1.A19","",X,,,X,X,X,,,X,X,X,X
"NET.1.1.A20","",X,,X,,,,X,,,,,
"NET.1.1.A21","",X,,X,,X,X,,,X,X,,X
"NET.1.1.A22","",X,,X,X,X,X,X,,X,X,X,X
"NET.1.1.A23","",X,,X,X,X,X,,,X,X,X,X
"NET.1.1.A24","",X,,X,X,X,X,,,X,,,X
"NET.1.1.A25","",X,X,X,X,X,X,X,X,X,X,X,X
"NET.1.1.A26","",X,,X,,,,,,X,,,
"NET.1.1.A27","",X,X,X,,,,,X,,X,X,
"NET.1.1.A28","A",X,X,,,,,X,,,,X,
"NET.1.1.A29","A",X,X,,,,,X,,,,X,
"NET.1.1.A30","A",X,X,,,,,X,,,,X,
"NET.1.1.A31","CIA",X,,X,X,X,X,,,,X,X,X
"NET.1.1.A32","CIA",,,,,X,X,,,X,,,
"NET.1.1.A33","CIA",X,,,X,X,X,,,X,X,,X
"NET.1.1.A34","CI",,,,X,X,X,,X,X,X,,X
"NET.1.1.A35","CI",,,,X,X,X,,X,X,X,X,
"NET.1.1.A36","CIA",X,,X,X,X,X,,,X,,,X
"DER.3.1","CIA","G 0.18","G 0.19","G 0.27","G 0.29","G 0.46"
"DER.3.1.A01","",X,,X,,X
"DER.3.1.A02","",X,,,X,
"DER.3.1.A03","",X,,,,
"DER.3.1.A04","",X,,,,
"DER.3.1.A05","",X,X,,,X
"DER.3.1.A06","",X,,,,
"DER.3.1.A07","",X,,,X,X
"DER.3.1.A08","",X,,,X,X
"DER.3.1.A09","",X,,X,,X
"DER.3.1.A10","",X,,,,
"DER.3.1.A11","",X,X,,,
"DER.3.1.A12","",X,X,,,
"DER.3.1.A13","",X,,,,
"DER.3.1.A14","",X,,,X,
"DER.3.1.A15","",X,,,,
"DER.3.1.A16","",X,,,,
"DER.3.1.A17","",X,X,,,
"DER.3.1.A18","",X,X,,,
"DER.3.1.A19","",X,,,X,
"DER.3.1.A20","",X,,,,
"DER.3.1.A21","",X,,,,
"DER.3.1.A22","",X,,,X,X
"DER.3.1.A23","",X,,,X,X
"DER.3.1.A24","",X,X,,X,X
"DER.3.1.A25","",X,,,X,
"DER.3.1.A26","",X,,X,X,X
"DER.3.1.A27","",X,,,,X
"DER.3.1.A28","CI",X,,X,X,X
"OPS.1.1.6","CIA","G 0.14","G 0.18","G 0.19","G 0.25","G 0.26","G 0.27","G 0.28","G 0.32","G 0.38","G 0.41","G 0.45","G 0.46"
"OPS.1.1.6.A01","",,X,,X,X,,,,,,,
"OPS.1.1.6.A02","",,,,X,X,,,,,,,
"OPS.1.1.6.A03","",,,,,X,,,,,,,
"OPS.1.1.6.A04","",,X,,X,X,,,,,,,
"OPS.1.1.6.A05","",,,,,,X,X,,,,,
